id,name,country,region,category,badge_type,short_desc,long_desc
7f93942d-4d77-4dd4-98a6-b96efd6d62bc,샤브샤브무제한,일본,도쿄,meal,meal,신선한 고기를 무제한으로 즐기는 샤브샤브,얇게 썬 소고기와 돼지고기를 육수에 살짝 데쳐 먹는 일본식 샤브샤브를 무제한으로 즐길 수 있습니다. 신선한 채소와 다양한 소스를 곁들여 취향대로 맛볼 수 있습니다.
645740ce-c669-4798-af1d-955364f8a67b,다이바시티프라자,일본,도쿄,shopping,tour,실물크기 건담이 있는 대형 쇼핑몰,"오다이바에 위치한 대형 복합 쇼핑몰로, 야외 광장에 세워진 실물 크기 유니콘 건담 입상이 유명합니다. 패션, 잡화, 맛집 등 다양한 매장이 입점해 있어 쇼핑과 식사를 한 곳에서 해결할 수 있습니다."
dc8c3972-4668-4054-870d-7d6153f572a7,도쿄근교온천호텔,일본,도쿄,onsen,onsen,여행 피로를 풀어주는 온천 호텔,"도쿄 근교에 위치한 온천 호텔로, 천연 온천수에 몸을 담그며 여행의 피로를 풀 수 있습니다. 일본식 료칸 분위기의 시설에서 편안하게 휴식을 취할 수 있습니다."
9ddc41bc-64ff-49f1-a8b6-0747e9d511a9,빌라폰테뉴그랜드하네다,일본,도쿄,hotel,hotel,하네다공항 인근의 편리한 숙소,"하네다공항에서 가까운 위치에 자리한 호텔로, 출발 전이나 도착 후 편리하게 이용할 수 있습니다. 깔끔한 객실과 편의시설을 갖추고 있습니다."
08b0aacb-5072-4303-ba7f-9e5fa38b2d6f,유카리노모리호텔,일본,도쿄,hotel,hotel,자연 속 휴식을 선사하는 온천 호텔,"도쿄 근교 자연 환경 속에 위치한 호텔로, 온천욕과 함께 여유로운 시간을 보낼 수 있습니다. 넓은 대욕장에서 여행의 피로를 풀기에 좋습니다."
8a055388-e25a-40fa-b382-64b63b6b95d4,호텔뷔페식,일본,도쿄,meal,meal,다양한 메뉴를 즐기는 호텔 조식 뷔페,"호텔에서 제공하는 뷔페 형식의 식사입니다. 일식, 양식 등 다양한 메뉴를 취향껏 골라 먹을 수 있어 편리합니다."
aaeeb57a-e8ad-4b04-8e72-53c9cb8e7ecc,히가시헨나곶,일본,미야코지마,nature,tour,태평양과 동중국해가 만나는 절경 곶,"미야코지마 동남쪽 끝에 돌출한 약 2km 길이의 곶으로, 왼쪽은 태평양, 오른쪽은 동중국해가 펼쳐집니다. 산호초로 이루어진 기암괴석과 투명한 바다가 어우러진 절경을 산책로를 따라 감상할 수 있습니다."
8dbf60f6-302e-460f-b32e-0884d8310a28,호텔브리즈베이마리나,일본,미야코지마,hotel,hotel,미야코지마 해변의 리조트 호텔,"미야코지마 남쪽 해안에 위치한 리조트 호텔로, 투명한 에메랄드빛 바다를 객실에서 조망할 수 있습니다. 수영장과 해변 시설을 갖추고 있어 해양 리조트를 만끽하기 좋습니다."
20ba7478-3163-482d-8bbe-a3f24c0c0574,시기라오공온센(황금온천),일본,미야코지마,onsen,onsen,바다를 바라보며 즐기는 노천 황금온천,"미야코지마 시기라 리조트 내에 위치한 노천 온천으로, 지하에서 솟아오르는 황금빛 온천수가 특징입니다. 탁 트인 바다를 바라보며 온천욕을 즐길 수 있습니다."
15a279d3-d5d0-4b59-8cfa-0db2ec41189f,이케마대교&이케마섬,일본,미야코지마,sightseeing,tour,에메랄드 바다 위 1.4km 절경 대교,"미야코지마 북쪽에서 이케마섬을 잇는 약 1,425m의 다리로, 양쪽으로 펼쳐지는 에메랄드빛 바다가 장관입니다. 이케마섬에서는 전망대와 습지 등 자연 경관을 둘러볼 수 있습니다."
450ab334-09da-4141-a39c-14e7dcebf938,이라부대교,일본,미야코지마,sightseeing,tour,무료 통행 가능한 일본 최장 다리,"미야코지마와 이라부섬을 잇는 전장 3,540m의 다리로, 무료 통행 가능한 다리 중 일본에서 가장 깁니다. 다리 위에서 바라보는 투명한 미야코블루 바다가 압도적인 절경을 선사합니다."
0e7990be-e448-44d4-9e8e-290b58a53477,마이파리열대과수원,일본,미야코지마,nature,tour,열대 과일을 맛보는 농장 체험,"미야코지마의 열대 과수원에서 망고, 파파야, 드래곤프루트 등 남국의 열대 과일을 직접 보고 시식할 수 있습니다. 형형색색의 열대 식물도 함께 감상할 수 있습니다."
496e8aef-f225-405b-b385-13f154eee45b,미야코지마해중공원,일본,미야코지마,nature,tour,바다 속 산호초를 들여다보는 해중전망대,해저로 내려가는 계단식 전망대에서 자연 상태의 산호초와 열대어를 직접 관찰할 수 있는 해중공원입니다. 수영을 하지 않고도 미야코지마의 투명한 바닷속 세계를 체험할 수 있습니다.
775b42d2-41f2-4203-a7a3-8c40bb8f2c03,유키시오뮤지엄,일본,미야코지마,museum,tour,미야코지마 특산 설염의 체험 뮤지엄,"미야코지마 특산품인 유키시오(눈소금)의 제조 과정을 견학하고 다양한 소금 제품을 구입할 수 있는 뮤지엄입니다. 소금 아이스크림이 인기 간식이며, 미야코 바다의 지하 해수로 만든 소금을 체험할 수 있습니다."
1d91be74-772d-457c-9ea3-57c20cbf618f,조개박물관(해보관),일본,미야코지마,museum,tour,세계 각국 조개 컬렉션 전시관,"미야코지마에 위치한 조개 전문 박물관으로, 세계 각국에서 수집한 다양한 조개와 산호 표본을 전시하고 있습니다. 남국 바다의 아름다운 패류 세계를 가까이서 관찰할 수 있습니다."
90dfc27b-23cf-4e46-a056-8296f3e03408,토오리이케,일본,미야코지마,nature,tour,바다와 연결된 신비로운 쌍둥이 연못,"이라부섬에 위치한 두 개의 연못으로, 지하에서 바다와 연결되어 조수에 따라 수위가 변합니다. 연못 속 해수와 담수가 섞이는 신비로운 환경 덕분에 다이빙 명소로도 유명합니다."
faa7f438-4867-45eb-8c50-a3639927e28f,17엔드,일본,미야코지마,nature,tour,활주로 끝에 펼쳐진 환상의 백사장,"시모지시마 공항 활주로 북쪽 끝에 펼쳐진 자연 백사장입니다. 간조 시 드러나는 새하얀 모래사장과 투명한 에메랄드빛 바다가 어우러진 환상적인 풍경으로, 미야코지마 최고의 절경 포인트로 꼽힙니다."
e0774441-019a-4ef4-b394-31373c22c4bd,나바나노사토,일본,미에,entertainment,tour,계절마다 변하는 대규모 일루미네이션,"미에현 나가시마에 위치한 대규모 꽃 테마파크입니다. 겨울부터 봄까지 이어지는 일루미네이션이 일본 최대 규모로 유명하며, 봄에는 튤립, 가을에는 코스모스 등 사계절 꽃축제를 즐길 수 있습니다."
4b0c2013-e903-4f1a-bc42-95f8b5a3cb5e,가마도지옥,일본,벳부,nature,tour,일곱 가지 색의 온천이 솟아오르는 지옥,"벳부 지옥 순례 중 하나로, 다양한 색상과 온도의 온천이 솟아오르는 모습을 관람할 수 있습니다. 푸른빛, 붉은빛 등 여러 색의 온천 연못과 김이 피어오르는 역동적인 지열 활동을 가까이서 체험할 수 있습니다."
465b6745-fa2f-46d7-9ef4-f3bb4f55f8cc,가마도지옥족욕체험,일본,벳부,onsen,onsen,지옥온천수로 즐기는 노천 족욕,가마도지옥 경내에서 천연 온천수에 발을 담그며 족욕을 즐길 수 있는 체험입니다. 관람 후 따뜻한 온천수에 피로를 풀며 잠시 쉬어갈 수 있습니다.
cc86f176-a3e7-47c8-ac05-a7ea6c7dc9eb,벳부만 전망대,일본,벳부,sightseeing,tour,벳부 시가지와 바다를 한눈에 조망,벳부 시가지와 벳부만의 전경을 한눈에 내려다볼 수 있는 전망 포인트입니다. 시내 곳곳에서 피어오르는 온천 수증기와 푸른 바다가 어우러진 벳부 특유의 풍경을 감상할 수 있습니다.
8d97b92d-74c3-4537-b0c4-41a91a797b5f,유노하나재배지,일본,벳부,nature,tour,온천 침전물을 채취하는 독특한 명소,벳부 묘반 온천 지역에서 온천 성분이 결정화된 유노하나(온천꽃)를 자연 채취하는 과정을 볼 수 있습니다. 짚으로 만든 오두막 아래 온천 수증기가 피어오르는 독특한 풍경이 인상적입니다.
50a30aa9-467f-4f69-b961-bc04808f1e7f,그랜드머큐어벳부베이,일본,벳부,hotel,hotel,벳부만 전망의 편안한 호텔,"벳부만을 조망할 수 있는 위치에 자리한 호텔로, 온천 도시 벳부 관광의 거점으로 편리합니다. 깔끔한 시설과 온천욕을 갖추고 있어 편안한 휴식이 가능합니다."
23f18c5f-75d2-4f84-8c93-79e9a0edccd3,큐다이숲,일본,사사구리,nature,tour,규슈대학 연습림의 치유 산림 산책,규슈대학 부속 연습림 내에 조성된 산림 산책로입니다. 울창한 원시림과 편백나무 숲 속을 걸으며 삼림욕을 즐길 수 있어 자연 속 힐링 시간을 가질 수 있습니다.
729b436e-bc5d-4ba0-8d18-dbc186741455,가와고에전통가옥거리,일본,사이타마,cultural,tour,에도시대 분위기가 남아있는 구라즈쿠리,"에도시대 양식의 구라즈쿠리(창고 건축) 상가가 늘어선 가와고에의 대표 관광 거리입니다. 검은 회벽과 기와지붕의 전통 건물들이 이어져 '작은 에도'라 불리며, 전통 공예품과 간식을 즐길 수 있습니다."
69e32724-12be-474c-9309-418d6b7586ca,다이쇼낭만거리,일본,사이타마,cultural,tour,다이쇼시대 레트로 감성의 상점가,"다이쇼시대(1912~1926)의 서양풍 건물들이 남아있는 복고풍 상점가입니다. 카페, 잡화점, 유리공방 등이 들어서 있어 레트로 감성의 거리를 산책하며 쇼핑을 즐길 수 있습니다."
a57047cc-97a7-441a-bc8d-34e6be220447,카시야요코초,일본,사이타마,shopping,tour,추억의 과자를 파는 골목 상점가,"20여 개의 전통 과자 가게가 모여 있는 골목으로, 옛날 일본 과자와 수제 사탕, 센베이 등을 판매합니다. 형형색색의 과자들이 진열된 풍경이 정겹고, 가와고에 명물 고구마 과자도 인기입니다."
dea98dbf-e581-4d6b-82a7-db01cef8d4ee,토키노카네,일본,사이타마,sightseeing,tour,가와고에의 상징 시간의 종탑,"가와고에 구라즈쿠리 거리에 우뚝 솟은 약 16m 높이의 종탑으로, 약 400년의 역사를 지닌 가와고에의 상징입니다. 하루 네 번 종이 울리며, 에도 분위기 가득한 거리의 대표 포토스팟입니다."
5d8c5024-e207-4ea5-bc80-5abafe7e00be,라코리나,일본,시가,sightseeing,tour,자연과 과자가 어우러진 체험형 매장,"시가현 오미하치만에 위치한 과자 브랜드 다네야·클럽하리에의 플래그십 매장입니다. 잔디로 뒤덮인 독특한 건축물 안에서 갓 구운 바움쿠헨과 카스텔라를 맛볼 수 있으며, 넓은 정원 산책도 가능합니다."
c0a36420-2db6-4e34-8929-e235a87bf45a,시라카와고 합장촌,일본,시라카와,cultural,tour,유네스코 세계유산의 전통 합장 가옥 마을,"기후현 산간에 위치한 유네스코 세계문화유산 마을로, 급경사 지붕의 합장조(갓쇼즈쿠리) 가옥들이 논밭 사이에 자리하고 있습니다. 겨울 설경이 특히 아름다우며, 전망대에서 마을 전체를 내려다볼 수 있습니다."
95e5e27f-2337-47ef-a5cc-e71014f075b1,만제키바시(만관교),일본,쓰시마,sightseeing,tour,한국과 가장 가까운 운하 위의 다리,"쓰시마 상도와 하도를 잇는 운하 위에 놓인 다리로, 메이지시대 해군이 군함 통과를 위해 운하를 개착한 역사적 장소입니다. 다리 위에서 운하와 주변 바다의 풍경을 감상할 수 있습니다."
1e7b5243-d13b-442a-8057-b51cebd8d03a,소아루리조트,일본,쓰시마,hotel,hotel,쓰시마 바다가 내려다보이는 리조트,"쓰시마 해안에 위치한 리조트 시설로, 객실에서 대한해협의 바다 전경을 조망할 수 있습니다. 한적한 섬 분위기 속에서 여유로운 휴식을 취할 수 있습니다."
ec9e31ae-3615-4928-8bdb-78f6c9de5cf1,유타리랜드온천,일본,쓰시마,onsen,onsen,쓰시마 여행의 피로를 풀어주는 온천,"쓰시마에 위치한 온천 시설로, 노천탕과 내탕을 갖추고 있습니다. 여행 중 쌓인 피로를 따뜻한 온천수에 풀며 편안한 휴식을 취할 수 있습니다."
79f4b345-7df0-446e-a965-b818e90d5f52,방화벽,일본,쓰시마,cultural,tour,화재 확산을 막던 쓰시마 전통 석벽,"쓰시마 이즈하라 구시가지에 남아있는 전통 방화용 석벽입니다. 목조 건물 밀집 지역에서 화재 확산을 막기 위해 쌓은 것으로, 쓰시마의 역사적 생활상을 엿볼 수 있습니다."
375b8930-c218-4e5c-a295-45debfb7fe10,조선통신사비,일본,쓰시마,cultural,tour,한일 교류의 역사를 기리는 기념비,"조선시대 일본에 파견되었던 조선통신사의 역사를 기념하여 세워진 비석입니다. 쓰시마는 조선통신사가 일본 방문 시 첫 번째로 기항하던 곳으로, 한일 외교 교류의 역사적 의미가 담긴 장소입니다."
be495a7e-0d27-450a-a22c-4ed635f7d353,팔번궁(하치만구),일본,쓰시마,temple,tour,쓰시마를 지켜온 유서 깊은 신사,"쓰시마 이즈하라에 위치한 유서 깊은 신사로, 쓰시마 번주 소씨 가문의 수호 신사로 오랫동안 신앙의 중심이었습니다. 경내의 고목과 고즈넉한 분위기 속에서 쓰시마의 역사를 느낄 수 있습니다."
af653f9f-796a-4026-abea-0d0fedd553d6,나가라이토스이기념관,일본,쓰시마,museum,tour,쓰시마 출신 동양학자의 기념관,쓰시마 출신의 동양학자 나가라이 토스이의 업적을 기리는 기념관입니다. 한일 문화 교류에 기여한 인물의 자료와 유품을 전시하고 있어 역사적 의미를 되새길 수 있습니다.
a52e477e-eac0-47ea-b286-1df0d5af3508,덕혜옹주결혼봉축기념비,일본,쓰시마,cultural,tour,비운의 조선 왕녀를 기리는 비석,대한제국 마지막 황녀 덕혜옹주와 쓰시마 번주 후손 소 다케유키의 결혼을 기념하여 세워진 비석입니다. 한일 근현대사의 아픈 역사를 되돌아보는 뜻깊은 장소입니다.
ea69d655-2939-4339-8978-a5497e6f2d7e,금석성,일본,쓰시마,cultural,tour,쓰시마 해협을 지키던 고대 산성,"쓰시마 이즈하라에 위치한 고대 산성 유적으로, 667년 백제 멸망 이후 방어 목적으로 축조된 것으로 전해집니다. 성벽 유적에서 이즈하라 시가지와 바다를 조망할 수 있습니다."
03c1f8d4-948c-48fd-8e54-b858efe788be,와타즈미신사,일본,쓰시마,temple,tour,바다의 신을 모시는 신비로운 해변 신사,쓰시마 미쓰시마에 위치한 해신을 모시는 신사입니다. 바닷가에 세워진 도리이(신사 기둥문)가 밀물 때 바닷물에 잠기는 신비로운 광경이 유명합니다.
bb87e73a-4ebc-4584-8cc8-e87e670f844e,에보시다케전망대,일본,쓰시마,nature,tour,쓰시마 최고의 리아스식 해안 전망대,"쓰시마 중부에 위치한 해발 176m의 전망대로, 복잡하게 들어간 리아스식 해안과 아소만의 절경을 360도로 조망할 수 있습니다. 맑은 날에는 한국까지 보이기도 합니다."
cbf325aa-1af6-4aaa-8db6-942b045f2fae,슈시삼나무길,일본,쓰시마,nature,tour,하늘을 찌르는 삼나무 가로수길,"쓰시마에 위치한 울창한 삼나무 가로수길로, 하늘을 향해 곧게 뻗은 거대한 삼나무가 양쪽으로 늘어서 있습니다. 숲속 산책을 즐기며 자연의 청량함을 느낄 수 있습니다."
09c498c3-ddbb-4c94-84b9-efb855e386f4,미우다해수욕장,일본,쓰시마,nature,tour,투명한 바다의 쓰시마 해변,"쓰시마 서쪽 해안에 위치한 해수욕장으로, 맑고 투명한 바닷물과 고운 백사장이 특징입니다. 한적한 분위기에서 해수욕을 즐길 수 있는 쓰시마의 대표 해변입니다."
97c25952-601b-4641-84fa-3e9da5d673a5,한국전망대,일본,쓰시마,sightseeing,tour,날씨 좋으면 한국이 보이는 전망대,"쓰시마 최북단에 위치한 전망대로, 맑은 날에는 약 50km 떨어진 부산의 도시 윤곽을 육안으로 볼 수 있습니다. 대한해협을 사이에 두고 한국과 일본이 가장 가까운 지점의 하나입니다."
713245e3-5070-4651-9558-5849eb85ae7a,바베큐특식,일본,쓰시마,meal,meal,쓰시마 식재료로 즐기는 바베큐,쓰시마의 신선한 해산물과 고기를 숯불에 구워 먹는 바베큐 특식입니다. 현지 식재료의 신선한 맛을 느낄 수 있습니다.
142b0138-334f-4cf9-8ff7-2bc78c21f410,토요코인호텔이즈하라,일본,쓰시마,hotel,hotel,이즈하라 시내의 편리한 비즈니스호텔,"쓰시마 이즈하라 시내 중심에 위치한 비즈니스호텔로, 항구와 주요 관광지에 접근이 편리합니다. 깔끔한 객실과 합리적인 시설을 갖추고 있습니다."
d3865de3-9b88-4f8e-9bf3-c89b6b5138b4,대관봉전망대,일본,아소,nature,tour,아소 칼데라를 한눈에 보는 전망대,"아소산 북쪽 외륜산 최고봉(해발 935m)에 위치한 전망대입니다. 세계 최대급 칼데라 분지인 아소 칼데라와 아소 5악, 그 안에 펼쳐진 마을과 논밭의 대파노라마를 조망할 수 있습니다."
2a69fbf6-53ed-43a1-bb5b-a4d9cf6761b7,오이시공원,일본,야마나시,park,tour,후지산과 가와구치호를 동시에 조망,"가와구치호 북쪽 호반에 위치한 공원으로, 호수 너머 후지산을 정면으로 바라보는 명 전망 스팟입니다. 봄에는 벚꽃, 여름에는 라벤더가 후지산을 배경으로 피어나 사계절 아름다운 경치를 선사합니다."
c1517a87-020d-4d0f-b652-7fdb0e21eccb,기타구치혼구후지센겐신사,일본,야마나시,temple,tour,후지산 기슭의 천년 고사,"후지산 북쪽 기슭에 위치한 신사로, 후지산 등산로의 기점이기도 합니다. 경내의 수령 천 년으로 추정되는 삼나무 거목과 선명한 주홍색 본전이 인상적이며, 후지산 신앙의 역사를 느낄 수 있습니다."
a7ccd1e1-b54e-41f4-9319-816458c4adfe,도베야키전통산업회관,일본,에히메,museum,tour,에히메 전통 도자기 도베야키 체험관,"에히메현 도베 지역의 전통 도자기인 도베야키를 전시하고 체험할 수 있는 시설입니다. 약 230년 역사의 도베야키 작품을 감상하고, 직접 그림 그리기 체험도 할 수 있습니다."
86c8df16-1055-4a91-b30a-ab3613bdc7ad,마츠야마성,일본,에히메,palace,tour,높은 석축 위 현존 천수각의 명성,"해발 132m의 가쓰야마 산정에 자리한 에히메현 마츠야마의 상징적인 성입니다. 일본에 12개만 남은 현존 천수각 중 하나로, 로프웨이를 타고 올라가면 마츠야마 시가지와 세토내해를 조망할 수 있습니다."
d243b22b-0dd8-4606-8b35-b156a0c2fc8d,도고온천,일본,에히메,onsen,tour,일본에서 가장 오래된 온천 중 하나,"약 3,000년 역사를 자랑하는 일본 최고(最古)의 온천 중 하나입니다. 나쓰메 소세키의 소설 '도련님'의 무대로도 유명하며, 본관 건물은 지브리 애니메이션 '센과 치히로'의 모델이 되었다고 알려져 있습니다."
e97cb78d-28e1-4590-9c7c-e0359304e7f7,도고온천아스카노유별관,일본,에히메,onsen,tour,현대적으로 재해석한 도고온천 별관,"2017년에 개관한 도고온천의 별관 시설로, 전통과 현대가 조화된 건축이 특징입니다. 1층과 2층에 각기 다른 콘셉트의 대욕장을 갖추고 있어 색다른 온천 체험을 할 수 있습니다."
c43c35f4-7432-4189-b74f-dde6163e2773,봇짱카라쿠리시계탑&아시유,일본,에히메,sightseeing,tour,움직이는 인형 시계탑과 무료 족욕,"도고온천 역 앞에 위치한 시계탑으로, 정해진 시간에 나쓰메 소세키의 '도련님' 캐릭터 인형들이 등장하는 카라쿠리(기계장치) 공연이 펼쳐집니다. 바로 옆에 무료 족욕탕이 있어 함께 즐길 수 있습니다."
f711f442-ed79-4f1c-9c19-fe2ac9e853ca,봇짱열차,일본,에히메,sightseeing,tour,도련님 소설 속 증기기관차 재현,나쓰메 소세키의 소설 '도련님'에 등장하는 증기기관차를 복원한 관광 열차입니다. 마츠야마 시내와 도고온천을 오가며 레트로 분위기의 열차 여행을 즐길 수 있습니다.
9ec2970c-864c-4040-b5ee-07998dd3b785,이마바리타올미술관,일본,에히메,museum,tour,에히메 이마바리산 타올 전시 뮤지엄,"일본 최대 타올 생산지인 에히메현 이마바리의 타올 전문 미술관입니다. 건축가 구마 겐고가 설계한 건물에서 타올 아트 작품을 감상하고, 고품질 이마바리 타올을 구입할 수 있습니다."
